epoch,training_loss,test_loss,training_acc,test_acc,training_dice_coeff,test_dice_coeff
42,0.006117487448611694,0.022649255562115642,0.9755226579087046,0.9520243971638782,0.8321043131343026,0.6261738012472342
43,0.005754977897711241,0.023284295816362526,0.9758669635748409,0.95143864199112,0.8398793146260343,0.6300425539825951
44,0.0061062422557289055,0.024885153886162335,0.9749187441945324,0.9495454804189435,0.82235742292332,0.6219451196831728
45,0.005400188555674046,0.02289306904002261,0.9757008442807857,0.9521687425290306,0.8269142298332732,0.6145537962584992
46,0.005075661614566899,0.02198938943243387,0.9759738256369431,0.9534179198329352,0.8326745468832548,0.6197923123726757
47,0.004875447348970326,0.022678906468247047,0.9757955148619953,0.951277549201674,0.8372805568192512,0.6339753252693004
48,0.006809067394833561,0.019554496794154032,0.971843837082006,0.9544597955088799,0.7780589334536158,0.5671582012913807
49,0.005441791604860288,0.02166305025807287,0.974140272525212,0.9506552485342663,0.805824966619832,0.6102906546331148
50,0.00434042030469378,0.02021785431841765,0.9758237543126326,0.9530116324780856,0.8287787760833835,0.6220361792515554
51,0.003923860462723526,0.020764956967727042,0.9764965872147023,0.9518237482567737,0.8404498630723468,0.6317590818632773
52,0.0037527571585782727,0.02180531542080892,0.9763117452892788,0.9524611554032898,0.8423680586161566,0.6325978666266321
53,0.0035184976977747006,0.019685920384201052,0.9769123415936838,0.9527619953537682,0.8335614449867338,0.6360788919946737
54,0.0032850095422368997,0.022239426091597084,0.9766960464769107,0.9508920293644695,0.8479012735940898,0.6161421250116423
55,0.0032523619648733527,0.019601073038533375,0.9767160960721867,0.9530954007285967,0.8440412705429828,0.6267088772333151
56,0.003165321665219844,0.01970394475727795,0.9768293648819005,0.9518636467938867,0.8465164518190229,0.6202138194229827
57,0.0030657926590662377,0.019815258594065056,0.9767214246616247,0.9517933974413703,0.8406339666140105,0.6276315224847129
58,0.0030088186120187307,0.01872020868717787,0.9764733031449049,0.9557340094561134,0.8388526919135676,0.5959630987530794
59,0.0028969714359475215,0.017591752365138956,0.976463081376061,0.9537549228355539,0.8383383249322054,0.628929567312275
60,0.0028703427357468637,0.019512646128865635,0.9761992021629513,0.9528886460823652,0.8407890527024429,0.626277243421578
61,0.003075181590734275,0.01853877537479227,0.975426992104564,0.953500273935565,0.8190829173561753,0.6054156546342149
62,0.0029375366139919703,0.020071055052997264,0.9755473311438425,0.9515228771772528,0.82669784970745,0.6353934294395408
63,0.0028469108006543226,0.019398854764299582,0.9755604763800425,0.9507955915940914,0.8299958085030089,0.6356964962024042
64,0.002900948215225581,0.018064817247294904,0.9753487841693209,0.9524415618952073,0.8212696554951029,0.604850905838496
65,0.002633887466012091,0.017278766249014827,0.9755935468086516,0.9525836437343466,0.829521640759917,0.6231758262412839
66,0.002555451966313479,0.018643936102407034,0.975578784335191,0.9517874695824793,0.8261964744972371,0.6215862759681547
67,0.0021221929830039263,0.017307890618784235,0.9765464105626325,0.9540171183045871,0.8462970952742384,0.633753336032834
68,0.0019387414420889632,0.01775928758855469,0.976989533572187,0.9548622673326496,0.8516947350269635,0.6291927229709355
69,0.0018954835704210434,0.01815216709977993,0.9770195353967618,0.9517214182035522,0.8550901503041496,0.6500165829806687
70,0.0020165147797788856,0.01874571378482601,0.9765634537553082,0.9532976283228023,0.8443087913798251,0.6358929096915475
71,0.003935960219886783,0.018923313502296094,0.9712608437831745,0.955566455167065,0.7554338884151136,0.32959740127949905
72,0.0037405988927055626,0.015623811782963378,0.9710792777998937,0.9534054771103708,0.7554327457793883,0.601998497434501
73,0.002134382034241145,0.015956682537558622,0.9750238438826958,0.9531622748036208,0.8252876718308627,0.6255606200600795
74,0.0017516186189649413,0.016209138358120625,0.9764742983678346,0.9551759457892187,0.8392977789397975,0.6257876071255771
75,0.00156858101460095,0.01685122761739732,0.976896646098726,0.953152642588798,0.8517064733071218,0.6423504367323788
76,0.001438403726039324,0.016185806975790612,0.9773175424628456,0.9543019579277664,0.8515653270435389,0.6399352121960471
77,0.0014283075215180767,0.01741807016584519,0.9773081293126322,0.9537033375668826,0.8539199672222839,0.6361958561651672
78,0.001370588809776025,0.016586979903897243,0.9773461343882694,0.9538819515596545,0.8571427162524468,0.6368779983153919
79,0.0013824427433817641,0.018008564664282335,0.9772394174628454,0.9534987397185218,0.8487255811997871,0.6385801379195805
80,0.0014276696443387194,0.017118116816407347,0.9767691746284503,0.954080915051514,0.8485629906979277,0.6277826534406171
81,0.0013304859363462089,0.018450023571968104,0.9769132124137475,0.9526289943007181,0.846221895755587,0.6390946111558751
82,0.0013203843863596428,0.018543670496408673,0.9769843501194266,0.9535500448258201,0.8474737548980676,0.6307592585192674
83,0.00182708667718752,0.021242607319873853,0.975133028131635,0.9548912884932834,0.8192328931866043,0.45654068922232227
84,0.006873213046228151,0.014104328046856917,0.9628065079286094,0.9556762428492142,0.6263205554948009,0.45298895073947315
85,0.002833074199648983,0.014016893749945775,0.9709782212048832,0.95360822500427,0.7574228167364635,0.6126805436659177
86,0.0015641959709601749,0.01637106201944404,0.9751527045183124,0.9507492849214475,0.826925213837747,0.6266902664536937
87,0.0012761957609857683,0.015184286323242528,0.9760435949110937,0.9547735006474842,0.8409825006363957,0.6158536568354231
88,0.001156614892821311,0.0153089247826761,0.9767468857815816,0.953431247509677,0.8502766642324423,0.6369160474357938
89,0.0010433197233738426,0.017669220057735507,0.9769298201963905,0.9542052889130804,0.8484094136834919,0.6376353750840117
90,0.0010214112014072254,0.01697526238968833,0.9771824824177279,0.9534578850751373,0.8563260154574359,0.638664251533847
91,0.0010381089977602694,0.01624443924039872,0.9770064523619955,0.9531295848631028,0.8559836941061019,0.6326725001909467
92,0.0009898449528119289,0.015781851475014284,0.9771164452295651,0.9546973145420654,0.8482890327110345,0.6259131007118095
93,0.001012622434332608,0.01620597733802098,0.9768777368630575,0.9543685918644695,0.8522789025590486,0.6240780970182322
94,0.0012369308640433707,0.01700969667275229,0.9758799636743636,0.9526169962787453,0.8298168812594057,0.5885251708128124
95,0.0017108465054563311,0.015760334147423033,0.9738544569400216,0.9545392501636496,0.7928395617066321,0.5780791948874809
96,0.001991080864068272,0.014516532568410442,0.9726682134089707,0.9532347387650845,0.7850570666836816,0.6224265282355715
97,0.0012623780148135718,0.015931755515910858,0.9751904193205948,0.95379164621044,0.8162299751167157,0.6234167764396316
98,0.0010270993799011217,0.015815430315337414,0.9762272964769104,0.954396487932606,0.8443323851444309,0.6367371556148856
99,0.0008501892318386676,0.016187653896581576,0.9769316655055734,0.9543412961421328,0.8481292935471977,0.6377327280838092
100,0.0008144035216750485,0.01610608469257043,0.9770284716693206,0.9534396479038596,0.8536725643849719,0.6474670372956047
