epoch,training_loss,test_loss,training_acc,test_acc,training_dice_coeff,test_dice_coeff
47,0.013479094318435749,0.0327213207093254,0.9504210069444449,0.9417140463018335,0.2637307154317518,0.19667126090306525
48,0.013324597787245044,0.034673091120743064,0.9505017051091275,0.9437818278384165,0.2684040711416865,0.1682610000199967
49,0.012347688369863179,0.03138730889802761,0.9506298363095237,0.9433765154630183,0.26555561065813676,0.18402709634312267
50,0.011535825476970612,0.03594977043427973,0.9508794952876986,0.9427400599332151,0.2868297473986986,0.18719630367056792
51,0.012765284479662244,0.029951318787159956,0.9507304222470233,0.9422418027935598,0.27474263824970796,0.17919225502867306
52,0.01192171665690174,0.029960079737081056,0.9512297402033731,0.945046110259669,0.2854590480113237,0.13894482618277856
53,0.011568993974166612,0.051970637097337895,0.9507599826388893,0.9435802385491427,0.2922576715469137,0.14389362354121651
54,0.011738826126591967,0.026012110185534443,0.9511250155009917,0.9437883460426629,0.28149835255797623,0.17880661275824034
55,0.011374966192219983,0.03187892493517437,0.9509601004464288,0.9449156838741044,0.2969514441177555,0.14061838146245442
56,0.010957522068721508,0.02665948199364503,0.9513065166170637,0.941451760616029,0.3183945587993646,0.2193816043859479
57,0.010836414182198323,0.026191146560437886,0.9514402281746033,0.9438396350428634,0.3049771839758521,0.1856331241719228
58,0.01100431214172637,0.02906118867991265,0.9516098710317463,0.9443997099905302,0.31125716177073887,0.1771324870639729
59,0.010499626290125196,0.03435557165275395,0.9514728887648811,0.9451919326903907,0.3254716397854042,0.15244488256761293
60,0.010222269556002824,0.030662836661316865,0.951591300843254,0.9448926949386958,0.3226011201332241,0.1659647173294688
61,0.010475303914531001,0.033560275554192734,0.9518611421130952,0.9435051896431416,0.32768731258287015,0.20127292754735254
62,0.009191107807661561,0.04084882138211374,0.9516146143353169,0.9441449626819173,0.33549344668948977,0.18317282330651416
63,0.010192513587008718,0.04182134598591218,0.951638020833333,0.9426780785860245,0.3355408759639418,0.22079543214113548
64,0.01020304287965354,0.04871526095890597,0.9518592974950395,0.9426492645409681,0.34586423866604354,0.21797459689763424
65,0.009343979960179976,0.028436824527774112,0.951959526909722,0.9441409910162475,0.34387218876476283,0.20616605165527652
66,0.009963177292887676,0.05862174230332604,0.9519935825892859,0.9432290031274924,0.34914693516526013,0.20598609945474392
67,0.00938121217678556,0.030171904727296535,0.9516825241815478,0.9428224992523937,0.3492013083593729,0.22115240123100469
68,0.009272757584403735,0.03678577349434413,0.9515665767609129,0.9443323863636361,0.3594309894956531,0.18443620903274305
69,0.00973742369554072,0.0359922211627683,0.9518979259672616,0.9444946873130974,0.34827823736100816,0.19976004732946562
70,0.009046627983306757,0.04886493345229659,0.9519999844990085,0.9445787698116026,0.3648000840644749,0.19272276331628455
71,0.009399497806935827,0.03550350318106243,0.9520202442956347,0.9442234770609054,0.3626803515506053,0.1980171984607662
72,0.008995639964164833,0.03080974909969362,0.9520933314732145,0.9434336685107658,0.35997355322735586,0.2212486700068497
73,0.00903526999879562,0.028064555470724496,0.9522727709573416,0.9443509285910084,0.3778826120276829,0.1977995358309425
74,0.009291185596140124,0.028793988749863834,0.9521252635168652,0.9440738698664267,0.3759588485011067,0.20480715963656906
75,0.008181520264216011,0.023710590480226057,0.9524211929563493,0.9429909835401726,0.3753029929435469,0.23713500400311824
76,0.007871742377478985,0.04270927871704524,0.9525972842261906,0.9439885491427442,0.37853203649161576,0.21568677101424727
77,0.008519472436663428,0.025527453747222015,0.9522274150545639,0.9427615302905707,0.36594110616923525,0.24022401203891108
78,0.008448634278188582,0.027543231363831834,0.9521879650297619,0.945278343675239,0.38438667375606433,0.18637019120597462
79,0.008055151294476154,0.025249958654510563,0.9524421968005952,0.9432157253040268,0.3869245537654758,0.23988052300420173
80,0.007694238195160454,0.027205893351054413,0.9526225043402775,0.9430878610321961,0.40019930600259324,0.25291310836708086
81,0.007635895817795591,0.023997554657412323,0.9529317181299599,0.9394256659938197,0.3942907766841847,0.3130750150981868
82,0.009051462216787817,0.032956380992768854,0.9525393105158734,0.9399072499252393,0.3867555176815781,0.29819541492808965
83,0.00783911603137399,0.02304973767512424,0.9525523933531742,0.94364014061254,0.3993949668103308,0.24949121077993983
84,0.006885866808477745,0.023149631836177784,0.9526888485863095,0.943400921737938,0.40734474128840203,0.2511596788334069
85,0.007642902374928305,0.03717292747374862,0.9527965339781752,0.9440285461523135,0.4006244331082814,0.22871503391931663
86,0.008846499257682201,0.023835259761784022,0.9523521670386904,0.9402125074760774,0.3896638875627933,0.3128907707478464
87,0.007683703866080448,0.023105175287552092,0.9523756820436505,0.9430934914523514,0.41655199444092694,0.2485962897096491
88,0.00680632245597995,0.024654933801537746,0.9528591269841271,0.9435958214962122,0.4134759606726125,0.2526781914374687
89,0.007668186336706553,0.024391848543568306,0.9531266431051588,0.9439111250249199,0.41217074685080557,0.24881420612067115
90,0.007780131624375437,0.025613603461165854,0.9529214564732144,0.9420320676958734,0.399787370159416,0.2822922511184567
91,0.006818873487143373,0.02869687373105302,0.9530307384672619,0.9425936612215909,0.4221317111495906,0.2754449300828785
92,0.008003166042718,0.028246416645271943,0.9525822017609126,0.9417173638108055,0.4143453822848232,0.24910334001084278
93,0.007837348900752009,0.024952298814978787,0.952553958953373,0.9442563873729061,0.40156598156043866,0.2334272448089431
94,0.008008598837027205,0.023419205135036075,0.9522841641865084,0.9398747835052841,0.4107998236704271,0.31587003379265416
95,0.006521394097736837,0.0221379601871896,0.9528751085069442,0.9427925793710132,0.4250957791932182,0.28213426673169967
96,0.007338638310206339,0.023170967107153665,0.9532251054067461,0.9430673641223082,0.42458150980842496,0.2777151479725039
97,0.007362426415628371,0.02497638167950165,0.9531035311259917,0.9439371355412687,0.4318160077980409,0.24362663489018305
98,0.007659101967562622,0.028421039591142113,0.9528378441220237,0.94501557515949,0.4149481869253871,0.22112430286296808
99,0.0072904149638166665,0.02324796181804046,0.9532483568948413,0.9432315340909083,0.4234599668781825,0.27865507140232987
100,0.007022947477292161,0.023729969619048153,0.9530034257192457,0.9428266889702959,0.43310169064126386,0.28904297911244775
