epoch,training_loss,test_loss,training_acc,test_acc,training_dice_coeff,test_dice_coeff
82,0.007895984860962407,0.02227842301852686,0.9530748852926592,0.9438487698739031,0.4011415965886172,0.23794442776713484
83,0.007949983335146541,0.026324652525281027,0.9527674851190476,0.9404107558936408,0.39345894789393454,0.29359855986261807
84,0.008220847513673238,0.023394445946627256,0.9532105499751984,0.9440834641646726,0.386285568918701,0.19626410827458923
85,0.008360860109765089,0.02288693827159351,0.9528134300595237,0.9426937316213129,0.39542683848871885,0.2592171552851505
86,0.007826043547815754,0.023056627129435625,0.9527950303819444,0.9427287134295255,0.3942457271143447,0.24321568783602435
87,0.008943073317728012,0.02593188074397175,0.9526251705109128,0.9383629728618426,0.39083584221187373,0.34857315083181667
88,0.007816200097364518,0.023659305584771077,0.9525228639632933,0.9430210591731447,0.393519197137524,0.253882369542456
89,0.007602585416108403,0.024292916873931293,0.9529928385416668,0.9423233854789674,0.3916836322815895,0.25509910143236597
90,0.007555197873712349,0.02102425130535025,0.953074900793651,0.94152620209081,0.4021701608963603,0.28857399266527045
91,0.008097248262839415,0.02377782200587347,0.952868799603175,0.938690837756678,0.4060603913620331,0.3252372493066125
92,0.008031753440930819,0.024037164955012142,0.9529124503968257,0.9429629949785687,0.41493827388365523,0.26223821685772947
93,0.008047192266405458,0.022826215518994997,0.9530152839781745,0.9429852986069579,0.41767045747878545,0.2552179655298418
94,0.007709788728598574,0.022185907069658686,0.9533105313740077,0.9415489496112439,0.4137111672570067,0.29443396953277046
95,0.007247758959905089,0.02227417105249467,0.9531380828373013,0.9408836722488038,0.4107272383325723,0.3076727173957575
96,0.007430896411928448,0.024543835805173473,0.9531035311259921,0.940092804587819,0.4202432836144676,0.3156779172292872
97,0.007338691243508254,0.022397123841522284,0.9531559554811507,0.9416098874227476,0.42078487170876105,0.2991837361304672
98,0.007906140088215623,0.027020551741442755,0.9532002263144845,0.9417606160287083,0.41002680382167905,0.26821889919828934
99,0.007626607088310439,0.023598142413319558,0.9530778149801593,0.9392666202526919,0.4197503781302506,0.29341999227986154
100,0.007649862063209141,0.025689195195077424,0.9527999441964289,0.942833090360845,0.40579264190582237,0.2619122742889703
