epoch,training_loss,test_loss,training_acc,test_acc,training_dice_coeff,test_dice_coeff
30,0.025189186739070075,0.03751609690262352,0.9569972873263886,0.9471221855686808,0.7141286545135881,0.5438176081370107
31,0.0240594368117551,0.03684228727439169,0.9571433686755951,0.946490644001694,0.7159038668884113,0.5463609256917251
32,0.022752600198700314,0.0397708756263194,0.9577271515376984,0.9398351369368017,0.7218113466139763,0.6036305611929034
33,0.022333180341160015,0.041103728726599814,0.9579747333829364,0.9359902920030903,0.7297228188717247,0.6092191438343729
34,0.02145492223845351,0.03961318435200878,0.958383277529762,0.9406466027462124,0.7278127920129096,0.5947934423614943
35,0.01964495766109654,0.03382612979618842,0.9598223431299604,0.9437408963192779,0.7366989403810245,0.5995371187537857
36,0.018918445897066878,0.03469773324854832,0.9598778521825401,0.9443921949760772,0.7548605589422971,0.5774111993271448
37,0.01795705132009018,0.03888647926082327,0.9607101159474206,0.9385407633074173,0.7620282858587761,0.6127953007580863
38,0.01773988692577751,0.039752799246691915,0.9608308531746032,0.9374157617499008,0.7396789445357753,0.5936874924480071
39,0.017299135424019327,0.034110997000299216,0.9604087456597221,0.9407940060556222,0.751514355697847,0.6070027721106661
40,0.01629483195110446,0.0348188959340048,0.9615488591269841,0.9430600671600876,0.7608082629027715,0.5678013434934936
41,0.01937551612610973,0.03326030351298429,0.957862490699405,0.9430794660212314,0.7121692989019474,0.5798210499247802
42,0.01675993945405242,0.03367736572834204,0.9605113312251984,0.9395240698514746,0.7387690512469265,0.6017280272358119
43,0.014715721025796873,0.03168575094152759,0.9622737475198416,0.9417074034963115,0.7660758074311438,0.6021789958873516
44,0.013811166398227215,0.030685816168490993,0.9626579551091269,0.9452072897976477,0.7743753157954403,0.5858603060352177
45,0.013069939608907415,0.03305389008787795,0.963576001364087,0.9402984667812997,0.7822633073291901,0.5740700156889811
46,0.012512726134931047,0.03349483739439862,0.9638785032242063,0.9388343005507377,0.7885038457860242,0.6220803895509025
47,0.011655141632737858,0.03514064070389887,0.9647807849702382,0.9378527384245412,0.7902027422344662,0.610660764284059
48,0.011208160729369237,0.031999633663376284,0.9647994481646829,0.9398408608079151,0.7896635694163388,0.6264352828358997
49,0.010740934833440753,0.02864174803904966,0.9656273251488093,0.943271834816088,0.8003169565120144,0.6054658824152818
50,0.012632600100533593,0.028034581723132806,0.9627159133184521,0.9470102235346884,0.7757190670569725,0.5642051733480187
51,0.01100851078517735,0.029920625143615376,0.9642947823660712,0.9427025004361046,0.7905815600788533,0.6072137539784326
52,0.009718046403889145,0.03300029246173309,0.9657707558283731,0.9401481197667463,0.8010138702540783,0.5968797124980925
53,0.009731966467751634,0.03129997066223245,0.9653538566468254,0.9380121501819177,0.8030714098292302,0.620911220039703
54,0.009264626910555221,0.02786380843605855,0.9663160497271827,0.9428529876270931,0.7951309092080944,0.6137512160976499
55,0.008989700453267212,0.029341603667724824,0.9659981863839288,0.9432518285237239,0.8041279974020925,0.6000379106233888
56,0.008543818048201502,0.03345007989675355,0.9670227399553565,0.9456668348783893,0.8151680686148092,0.4735319162838143
57,0.00867081750849528,0.027869530394227737,0.966103515625,0.9458304129909284,0.799983875079121,0.5910485307715937
58,0.007914714672647061,0.02845320826088319,0.9674765780009923,0.9430362138033294,0.8192317706090544,0.6144022057485972
59,0.007708743436350709,0.02938081445974525,0.9673109499007935,0.9400784988038279,0.811029839092909,0.6238353822682298
60,0.007717016951314041,0.027173142093283895,0.9672202690972223,0.944132331227571,0.819220834265195,0.6169158585681546
61,0.007067680245797549,0.02687003256799876,0.9679338727678569,0.9414864387086331,0.8204263489890746,0.627085391563074
62,0.007043544244065526,0.02796141537681721,0.967712999131945,0.9451348653060206,0.81913330866344,0.5829306849514491
63,0.006594557124411776,0.030307637200480256,0.9687907366071429,0.9407769746187203,0.8230950284252714,0.6125835124755716
64,0.006342386014183007,0.02907188197694781,0.9683886873759918,0.941501312985945,0.8295705500656974,0.6135703367250797
65,0.006433207915341925,0.02582690779885063,0.9682281901041666,0.9426933033044261,0.8152690899294647,0.6150604865997191
66,0.005898597593685346,0.027989053657711774,0.9689646267361112,0.9414714943431018,0.830837974781086,0.6197176315453221
67,0.005636116729250976,0.026866941869038305,0.9693342633928572,0.9435814456240034,0.8265195439485575,0.6084386565448681
68,0.005377963116569888,0.029015629621931133,0.9697833581349209,0.9420850076629775,0.8355148020765467,0.6082623331844627
69,0.005999189044260198,0.02432226515586742,0.9684625031001984,0.944821968139454,0.8114230235525114,0.604130441507817
70,0.005395433685875365,0.027836344523523026,0.9692323908730157,0.9414443312649526,0.8311789238836735,0.5795657927010552
71,0.00544836379121989,0.025871257190887804,0.9689407087053574,0.9448289458109054,0.8279461335203846,0.6109470738936157
72,0.005119552938932819,0.03131254413067675,0.969777374751984,0.9378042140151515,0.8208558749639944,0.624468522933323
73,0.00478159694023253,0.025369664304402354,0.9702124410962302,0.9444040243097093,0.8271979581534803,0.6129020713127975
74,0.005125907788030981,0.02853255050700229,0.9693884858630955,0.9415690026290858,0.8203607756352052,0.6151780527289225
75,0.00474659803855632,0.02794950433251165,0.9698622426835318,0.9409227892618622,0.8230546514906146,0.6038322398399274
76,0.00486095652893363,0.027517295786058174,0.969474578373016,0.941879765998803,0.8171182691958914,0.5945993608491982
77,0.006246272774435403,0.02540580880457511,0.9667625093005953,0.9443726870888162,0.7915816429509475,0.6000955276384117
78,0.004954545666641068,0.024984875174504415,0.9690387524801588,0.9435709946919855,0.8169580980109519,0.6215879566336946
79,0.004038104494213171,0.024891318973938103,0.9707940228174602,0.9441015391372599,0.8351442976907586,0.6134194572073286
80,0.003947627995651038,0.023169404448151507,0.971188523065476,0.9462783545778509,0.8208793450294332,0.6038211314105684
81,0.003689164285259765,0.025647706001605416,0.9715618334573413,0.9427649568256578,0.8336176361750355,0.6157018007378892
82,0.003659712927349444,0.02413669247659253,0.9709966982886905,0.9456361128762955,0.8381929039704509,0.6042361106463459
83,0.003564322152773717,0.02510895168839878,0.9712061786954367,0.9437292460999805,0.8315586172503953,0.6127718354450631
84,0.0034692772442386265,0.02637668449781043,0.9715535094246032,0.9408071748529709,0.837867439741563,0.6253994548997132
85,0.003663599333127162,0.025911655945148604,0.9709536520337299,0.9433722089314188,0.8304359316591702,0.6212498960314315
86,0.003409357134452356,0.025705688375755185,0.9713976004464286,0.9441977079595293,0.8377181797966026,0.6223519718625274
87,0.0031652979253392133,0.025277952791573747,0.971881091889881,0.9455660791716503,0.8346480086995456,0.6120692495174601
88,0.0031206807143808832,0.02463210304358219,0.9718647383432542,0.9437166068580543,0.8417803218865259,0.616257210634771
89,0.0031664689609204374,0.023726647374254728,0.9714088386656745,0.9488797955916066,0.8367532831144439,0.5727824894566363
90,0.0030730911541641467,0.024033919252016867,0.972006990947421,0.9469956296102475,0.8208019428597879,0.584545218197798
91,0.0029756362150822366,0.025124294579698333,0.9720413101438496,0.9411597731010759,0.8385765660013278,0.6229283280170475
92,0.0029565162280397045,0.02521037258591161,0.9716527002728178,0.9384988583408094,0.8336586698642929,0.6265095225846702
93,0.00300062970990049,0.024404605256142062,0.9716141493055549,0.9463469397926627,0.819309846413196,0.5726420026019258
94,0.0028016234537409177,0.023413404257018086,0.972077473958333,0.9466370037754177,0.8216975941436199,0.6064317937897087
95,0.002820170566528326,0.025286309144854587,0.9720976407490083,0.9397387812126189,0.8285817022311734,0.625092117031917
96,0.003256376385633346,0.023539500100327584,0.9703006572420633,0.9439785421027705,0.8191686766280125,0.5679839946828737
97,0.002714171966571095,0.022897853117500783,0.9722166263640872,0.9462892338267547,0.8346682948027768,0.6074651181408994
98,0.002437770929897115,0.023068892154122677,0.9728614986359124,0.9468433279131775,0.8346696377081614,0.5993709397818051
99,0.0023612682097813205,0.024978587893958806,0.9729146980406745,0.9435538620165469,0.8479207988609745,0.6067973054913212
100,0.0024394918449356087,0.025910472529267717,0.9726660776289682,0.9433356228817781,0.8326232397704835,0.5956559143823226
